frame,seconds,midi,note,velocity,instrument,pan
11640,388.000,67,G4,0.22,0,-0.24
11645,388.167,74,D5,0.22,0,-0.24
11650,388.333,71,B4,0.22,0,-0.24
11655,388.500,74,D5,0.22,0,-0.24
11660,388.667,67,G4,0.22,0,-0.24
11665,388.833,74,D5,0.22,0,-0.24
11670,389.000,71,B4,0.22,0,-0.24
11675,389.167,74,D5,0.22,0,-0.24
11680,389.333,67,G4,0.22,0,-0.24
11685,389.500,74,D5,0.22,0,-0.24
11690,389.667,71,B4,0.22,0,-0.24
11695,389.833,74,D5,0.22,0,-0.24
11640,388.000,0,C-1,0.1,2,0
11655,388.500,0,C-1,0.1,3,0
11670,389.000,0,C-1,0.1,2,0
11685,389.500,0,C-1,0.1,3,0
11700,390.000,76,E5,0.67,0,0.16
11715,390.500,74,D5,0.48,0,0.16
11730,391.000,72,C5,0.67,0,0.16
11745,391.500,72,C5,0.48,0,0.16
11700,390.000,36,C2,0.6,1,-0.12
11730,391.000,43,G2,0.39,1,-0.12
11700,390.000,60,C4,0.22,0,-0.24
11705,390.167,67,G4,0.22,0,-0.24
11710,390.333,64,E4,0.22,0,-0.24
11715,390.500,67,G4,0.22,0,-0.24
11720,390.667,60,C4,0.22,0,-0.24
11725,390.833,67,G4,0.22,0,-0.24
11730,391.000,64,E4,0.22,0,-0.24
11735,391.167,67,G4,0.22,0,-0.24
11740,391.333,60,C4,0.22,0,-0.24
11745,391.500,67,G4,0.22,0,-0.24
11750,391.667,64,E4,0.22,0,-0.24
11755,391.833,67,G4,0.22,0,-0.24
11700,390.000,0,C-1,0.1,2,0
11715,390.500,0,C-1,0.1,3,0
11730,391.000,0,C-1,0.1,2,0
11745,391.500,0,C-1,0.1,3,0
11760,392.000,79,G5,0.67,0,0.16
11775,392.500,76,E5,0.48,0,0.16
11790,393.000,74,D5,0.67,0,0.16
11805,393.500,72,C5,0.48,0,0.16
11760,392.000,36,C2,0.6,1,-0.12
11790,393.000,43,G2,0.39,1,-0.12
11760,392.000,60,C4,0.22,0,-0.24
11765,392.167,67,G4,0.22,0,-0.24
11770,392.333,64,E4,0.22,0,-0.24
11775,392.500,67,G4,0.22,0,-0.24
11780,392.667,60,C4,0.22,0,-0.24
11785,392.833,67,G4,0.22,0,-0.24
11790,393.000,64,E4,0.22,0,-0.24
11795,393.167,67,G4,0.22,0,-0.24
11800,393.333,60,C4,0.22,0,-0.24
11805,393.500,67,G4,0.22,0,-0.24
11810,393.667,64,E4,0.22,0,-0.24
11815,393.833,67,G4,0.22,0,-0.24
11760,392.000,0,C-1,0.1,2,0
11775,392.500,0,C-1,0.1,3,0
11790,393.000,0,C-1,0.1,2,0
11805,393.500,0,C-1,0.1,3,0
11820,394.000,77,F5,0.67,0,0.16
11835,394.500,79,G5,0.48,0,0.16
11850,395.000,81,A5,0.67,0,0.16
11865,395.500,77,F5,0.48,0,0.16
11820,394.000,41,F2,0.6,1,-0.12
11850,395.000,48,C3,0.39,1,-0.12
11820,394.000,65,F4,0.22,0,-0.24
11825,394.167,72,C5,0.22,0,-0.24
11830,394.333,69,A4,0.22,0,-0.24
11835,394.500,72,C5,0.22,0,-0.24
11840,394.667,65,F4,0.22,0,-0.24
11845,394.833,72,C5,0.22,0,-0.24
11850,395.000,69,A4,0.22,0,-0.24
11855,395.167,72,C5,0.22,0,-0.24
11860,395.333,65,F4,0.22,0,-0.24
11865,395.500,72,C5,0.22,0,-0.24
11870,395.667,69,A4,0.22,0,-0.24
11875,395.833,72,C5,0.22,0,-0.24
11820,394.000,0,C-1,0.1,2,0
11835,394.500,0,C-1,0.1,3,0
11850,395.000,0,C-1,0.1,2,0
11865,395.500,0,C-1,0.1,3,0
11880,396.000,79,G5,0.67,0,0.16
11895,396.500,77,F5,0.48,0,0.16
11910,397.000,74,D5,0.67,0,0.16
11925,397.500,79,G5,0.48,0,0.16
11880,396.000,43,G2,0.6,1,-0.12
11910,397.000,50,D3,0.39,1,-0.12
11880,396.000,67,G4,0.22,0,-0.24
11885,396.167,74,D5,0.22,0,-0.24
11890,396.333,71,B4,0.22,0,-0.24
11895,396.500,74,D5,0.22,0,-0.24
11900,396.667,67,G4,0.22,0,-0.24
11905,396.833,74,D5,0.22,0,-0.24
11910,397.000,71,B4,0.22,0,-0.24
11915,397.167,74,D5,0.22,0,-0.24
11920,397.333,67,G4,0.22,0,-0.24
11925,397.500,74,D5,0.22,0,-0.24
11930,397.667,71,B4,0.22,0,-0.24
11935,397.833,74,D5,0.22,0,-0.24
11880,396.000,0,C-1,0.1,2,0
11895,396.500,0,C-1,0.1,3,0
11910,397.000,0,C-1,0.1,2,0
11925,397.500,0,C-1,0.1,3,0
11940,398.000,76,E5,0.67,0,0.16
11955,398.500,74,D5,0.48,0,0.16
11970,399.000,72,C5,0.67,0,0.16
11985,399.500,72,C5,0.48,0,0.16
11940,398.000,36,C2,0.6,1,-0.12
11970,399.000,43,G2,0.39,1,-0.12
11940,398.000,60,C4,0.22,0,-0.24
11945,398.167,67,G4,0.22,0,-0.24
11950,398.333,64,E4,0.22,0,-0.24
11955,398.500,67,G4,0.22,0,-0.24
11960,398.667,60,C4,0.22,0,-0.24
11965,398.833,67,G4,0.22,0,-0.24
11970,399.000,64,E4,0.22,0,-0.24
11975,399.167,67,G4,0.22,0,-0.24
11980,399.333,60,C4,0.22,0,-0.24
11985,399.500,67,G4,0.22,0,-0.24
11990,399.667,64,E4,0.22,0,-0.24
11995,399.833,67,G4,0.22,0,-0.24
11940,398.000,0,C-1,0.1,2,0
11955,398.500,0,C-1,0.1,3,0
11970,399.000,0,C-1,0.1,2,0
11985,399.500,0,C-1,0.1,3,0
12000,400.000,76,E5,0.67,0,0.16
12015,400.500,74,D5,0.48,0,0.16
12030,401.000,72,C5,0.67,0,0.16
12045,401.500,76,E5,0.48,0,0.16
12000,400.000,36,C2,0.6,1,-0.12
12030,401.000,43,G2,0.39,1,-0.12
12000,400.000,60,C4,0.22,0,-0.24
12005,400.167,67,G4,0.22,0,-0.24
12010,400.333,64,E4,0.22,0,-0.24
12015,400.500,67,G4,0.22,0,-0.24
12020,400.667,60,C4,0.22,0,-0.24
12025,400.833,67,G4,0.22,0,-0.24
12030,401.000,64,E4,0.22,0,-0.24
12035,401.167,67,G4,0.22,0,-0.24
12040,401.333,60,C4,0.22,0,-0.24
12045,401.500,67,G4,0.22,0,-0.24
12050,401.667,64,E4,0.22,0,-0.24
12055,401.833,67,G4,0.22,0,-0.24
12000,400.000,0,C-1,0.1,2,0
12015,400.500,0,C-1,0.1,3,0
12030,401.000,0,C-1,0.1,2,0
12045,401.500,0,C-1,0.1,3,0
12060,402.000,77,F5,0.67,0,0.16
12075,402.500,76,E5,0.48,0,0.16
12090,403.000,74,D5,0.67,0,0.16
12105,403.500,72,C5,0.48,0,0.16
12060,402.000,41,F2,0.6,1,-0.12
12090,403.000,48,C3,0.39,1,-0.12
12060,402.000,65,F4,0.22,0,-0.24
12065,402.167,72,C5,0.22,0,-0.24
12070,402.333,69,A4,0.22,0,-0.24
12075,402.500,72,C5,0.22,0,-0.24
12080,402.667,65,F4,0.22,0,-0.24
12085,402.833,72,C5,0.22,0,-0.24
12090,403.000,69,A4,0.22,0,-0.24
12095,403.167,72,C5,0.22,0,-0.24
12100,403.333,65,F4,0.22,0,-0.24
12105,403.500,72,C5,0.22,0,-0.24
12110,403.667,69,A4,0.22,0,-0.24
12115,403.833,72,C5,0.22,0,-0.24
12060,402.000,0,C-1,0.1,2,0
12075,402.500,0,C-1,0.1,3,0
12090,403.000,0,C-1,0.1,2,0
12105,403.500,0,C-1,0.1,3,0
12120,404.000,74,D5,0.67,0,0.16
12135,404.500,76,E5,0.48,0,0.16
12150,405.000,74,D5,0.67,0,0.16
12165,405.500,79,G5,0.48,0,0.16
12120,404.000,43,G2,0.6,1,-0.12
12150,405.000,50,D3,0.39,1,-0.12
12120,404.000,67,G4,0.22,0,-0.24
12125,404.167,74,D5,0.22,0,-0.24
12130,404.333,71,B4,0.22,0,-0.24
12135,404.500,74,D5,0.22,0,-0.24
12140,404.667,67,G4,0.22,0,-0.24
12145,404.833,74,D5,0.22,0,-0.24
12150,405.000,71,B4,0.22,0,-0.24
12155,405.167,74,D5,0.22,0,-0.24
12160,405.333,67,G4,0.22,0,-0.24
12165,405.500,74,D5,0.22,0,-0.24
12170,405.667,71,B4,0.22,0,-0.24
12175,405.833,74,D5,0.22,0,-0.24
12120,404.000,0,C-1,0.1,2,0
12135,404.500,0,C-1,0.1,3,0
12150,405.000,0,C-1,0.1,2,0
12165,405.500,0,C-1,0.1,3,0
12180,406.000,76,E5,0.67,0,0.16
12195,406.500,74,D5,0.48,0,0.16
12210,407.000,72,C5,0.67,0,0.16
12225,407.500,72,C5,0.48,0,0.16
12180,406.000,36,C2,0.6,1,-0.12
12210,407.000,43,G2,0.39,1,-0.12
12180,406.000,60,C4,0.22,0,-0.24
12185,406.167,67,G4,0.22,0,-0.24
12190,406.333,64,E4,0.22,0,-0.24
12195,406.500,67,G4,0.22,0,-0.24
12200,406.667,60,C4,0.22,0,-0.24
12205,406.833,67,G4,0.22,0,-0.24
12210,407.000,64,E4,0.22,0,-0.24
12215,407.167,67,G4,0.22,0,-0.24
12220,407.333,60,C4,0.22,0,-0.24
12225,407.500,67,G4,0.22,0,-0.24
12230,407.667,64,E4,0.22,0,-0.24
12235,407.833,67,G4,0.22,0,-0.24
12180,406.000,0,C-1,0.1,2,0
12195,406.500,0,C-1,0.1,3,0
12210,407.000,0,C-1,0.1,2,0
12225,407.500,0,C-1,0.1,3,0
12240,408.000,79,G5,0.67,0,0.16
12255,408.500,76,E5,0.48,0,0.16
12270,409.000,74,D5,0.67,0,0.16
12285,409.500,72,C5,0.48,0,0.16
12240,408.000,36,C2,0.6,1,-0.12
12270,409.000,43,G2,0.39,1,-0.12
12240,408.000,60,C4,0.22,0,-0.24
12245,408.167,67,G4,0.22,0,-0.24
12250,408.333,64,E4,0.22,0,-0.24
12255,408.500,67,G4,0.22,0,-0.24
12260,408.667,60,C4,0.22,0,-0.24
12265,408.833,67,G4,0.22,0,-0.24
12270,409.000,64,E4,0.22,0,-0.24
12275,409.167,67,G4,0.22,0,-0.24
12280,409.333,60,C4,0.22,0,-0.24
12285,409.500,67,G4,0.22,0,-0.24
12290,409.667,64,E4,0.22,0,-0.24
12295,409.833,67,G4,0.22,0,-0.24
12240,408.000,0,C-1,0.1,2,0
12255,408.500,0,C-1,0.1,3,0
12270,409.000,0,C-1,0.1,2,0
12285,409.500,0,C-1,0.1,3,0
12300,410.000,77,F5,0.67,0,0.16
12315,410.500,79,G5,0.48,0,0.16
12330,411.000,81,A5,0.67,0,0.16
12345,411.500,77,F5,0.48,0,0.16
12300,410.000,41,F2,0.6,1,-0.12
12330,411.000,48,C3,0.39,1,-0.12
12300,410.000,65,F4,0.22,0,-0.24
12305,410.167,72,C5,0.22,0,-0.24
12310,410.333,69,A4,0.22,0,-0.24
12315,410.500,72,C5,0.22,0,-0.24
12320,410.667,65,F4,0.22,0,-0.24
12325,410.833,72,C5,0.22,0,-0.24
12330,411.000,69,A4,0.22,0,-0.24
12335,411.167,72,C5,0.22,0,-0.24
12340,411.333,65,F4,0.22,0,-0.24
12345,411.500,72,C5,0.22,0,-0.24
12350,411.667,69,A4,0.22,0,-0.24
12355,411.833,72,C5,0.22,0,-0.24
12300,410.000,0,C-1,0.1,2,0
12315,410.500,0,C-1,0.1,3,0
12330,411.000,0,C-1,0.1,2,0
12345,411.500,0,C-1,0.1,3,0
12360,412.000,79,G5,0.67,0,0.16
12375,412.500,77,F5,0.48,0,0.16
12390,413.000,74,D5,0.67,0,0.16
12405,413.500,79,G5,0.48,0,0.16
12360,412.000,43,G2,0.6,1,-0.12
12390,413.000,50,D3,0.39,1,-0.12
12360,412.000,67,G4,0.22,0,-0.24
12365,412.167,74,D5,0.22,0,-0.24
12370,412.333,71,B4,0.22,0,-0.24
12375,412.500,74,D5,0.22,0,-0.24
12380,412.667,67,G4,0.22,0,-0.24
12385,412.833,74,D5,0.22,0,-0.24
12390,413.000,71,B4,0.22,0,-0.24
12395,413.167,74,D5,0.22,0,-0.24
12400,413.333,67,G4,0.22,0,-0.24
12405,413.500,74,D5,0.22,0,-0.24
12410,413.667,71,B4,0.22,0,-0.24
12415,413.833,74,D5,0.22,0,-0.24
12360,412.000,0,C-1,0.1,2,0
12375,412.500,0,C-1,0.1,3,0
12390,413.000,0,C-1,0.1,2,0
12405,413.500,0,C-1,0.1,3,0
12420,414.000,76,E5,0.67,0,0.16
12435,414.500,74,D5,0.48,0,0.16
12450,415.000,72,C5,0.67,0,0.16
12465,415.500,72,C5,0.48,0,0.16
12420,414.000,36,C2,0.6,1,-0.12
12450,415.000,43,G2,0.39,1,-0.12
12420,414.000,60,C4,0.22,0,-0.24
12425,414.167,67,G4,0.22,0,-0.24
12430,414.333,64,E4,0.22,0,-0.24
12435,414.500,67,G4,0.22,0,-0.24
12440,414.667,60,C4,0.22,0,-0.24
12445,414.833,67,G4,0.22,0,-0.24
12450,415.000,64,E4,0.22,0,-0.24
12455,415.167,67,G4,0.22,0,-0.24
12460,415.333,60,C4,0.22,0,-0.24
12465,415.500,67,G4,0.22,0,-0.24
12470,415.667,64,E4,0.22,0,-0.24
12475,415.833,67,G4,0.22,0,-0.24
12420,414.000,0,C-1,0.1,2,0
12435,414.500,0,C-1,0.1,3,0
12450,415.000,0,C-1,0.1,2,0
12465,415.500,0,C-1,0.1,3,0
12480,416.000,76,E5,0.67,0,0.16
12495,416.500,74,D5,0.48,0,0.16
12510,417.000,72,C5,0.67,0,0.16
12525,417.500,76,E5,0.48,0,0.16
12480,416.000,36,C2,0.6,1,-0.12
12510,417.000,43,G2,0.39,1,-0.12
12480,416.000,60,C4,0.22,0,-0.24
12485,416.167,67,G4,0.22,0,-0.24
12490,416.333,64,E4,0.22,0,-0.24
12495,416.500,67,G4,0.22,0,-0.24
12500,416.667,60,C4,0.22,0,-0.24
12505,416.833,67,G4,0.22,0,-0.24
12510,417.000,64,E4,0.22,0,-0.24
12515,417.167,67,G4,0.22,0,-0.24
12520,417.333,60,C4,0.22,0,-0.24
12525,417.500,67,G4,0.22,0,-0.24
12530,417.667,64,E4,0.22,0,-0.24
12535,417.833,67,G4,0.22,0,-0.24
12480,416.000,0,C-1,0.1,2,0
12495,416.500,0,C-1,0.1,3,0
12510,417.000,0,C-1,0.1,2,0
12525,417.500,0,C-1,0.1,3,0
12540,418.000,77,F5,0.67,0,0.16
12555,418.500,76,E5,0.48,0,0.16
12570,419.000,74,D5,0.67,0,0.16
12585,419.500,72,C5,0.48,0,0.16
12540,418.000,41,F2,0.6,1,-0.12
12570,419.000,48,C3,0.39,1,-0.12
12540,418.000,65,F4,0.22,0,-0.24
12545,418.167,72,C5,0.22,0,-0.24
12550,418.333,69,A4,0.22,0,-0.24
12555,418.500,72,C5,0.22,0,-0.24
12560,418.667,65,F4,0.22,0,-0.24
12565,418.833,72,C5,0.22,0,-0.24
12570,419.000,69,A4,0.22,0,-0.24
12575,419.167,72,C5,0.22,0,-0.24
12580,419.333,65,F4,0.22,0,-0.24
12585,419.500,72,C5,0.22,0,-0.24
12590,419.667,69,A4,0.22,0,-0.24
12595,419.833,72,C5,0.22,0,-0.24
12540,418.000,0,C-1,0.1,2,0
12555,418.500,0,C-1,0.1,3,0
12570,419.000,0,C-1,0.1,2,0
12585,419.500,0,C-1,0.1,3,0
12600,420.000,74,D5,0.67,0,0.16
12615,420.500,76,E5,0.48,0,0.16
12630,421.000,74,D5,0.67,0,0.16
12645,421.500,79,G5,0.48,0,0.16
12600,420.000,43,G2,0.6,1,-0.12
12630,421.000,50,D3,0.39,1,-0.12
12600,420.000,67,G4,0.22,0,-0.24
12605,420.167,74,D5,0.22,0,-0.24
12610,420.333,71,B4,0.22,0,-0.24
12615,420.500,74,D5,0.22,0,-0.24
12620,420.667,67,G4,0.22,0,-0.24
12625,420.833,74,D5,0.22,0,-0.24
12630,421.000,71,B4,0.22,0,-0.24
12635,421.167,74,D5,0.22,0,-0.24
12640,421.333,67,G4,0.22,0,-0.24
12645,421.500,74,D5,0.22,0,-0.24
12650,421.667,71,B4,0.22,0,-0.24
12655,421.833,74,D5,0.22,0,-0.24
12600,420.000,0,C-1,0.1,2,0
12615,420.500,0,C-1,0.1,3,0
12630,421.000,0,C-1,0.1,2,0
12645,421.500,0,C-1,0.1,3,0
12660,422.000,76,E5,0.67,0,0.16
12675,422.500,74,D5,0.48,0,0.16
12690,423.000,72,C5,0.67,0,0.16
12705,423.500,72,C5,0.48,0,0.16
12660,422.000,36,C2,0.6,1,-0.12
12690,423.000,43,G2,0.39,1,-0.12
12660,422.000,60,C4,0.22,0,-0.24
12665,422.167,67,G4,0.22,0,-0.24
12670,422.333,64,E4,0.22,0,-0.24
12675,422.500,67,G4,0.22,0,-0.24
12680,422.667,60,C4,0.22,0,-0.24
12685,422.833,67,G4,0.22,0,-0.24
12690,423.000,64,E4,0.22,0,-0.24
12695,423.167,67,G4,0.22,0,-0.24
12700,423.333,60,C4,0.22,0,-0.24
12705,423.500,67,G4,0.22,0,-0.24
12710,423.667,64,E4,0.22,0,-0.24
12715,423.833,67,G4,0.22,0,-0.24
12660,422.000,0,C-1,0.1,2,0
12675,422.500,0,C-1,0.1,3,0
12690,423.000,0,C-1,0.1,2,0
12705,423.500,0,C-1,0.1,3,0
12720,424.000,79,G5,0.67,0,0.16
12735,424.500,76,E5,0.48,0,0.16
12750,425.000,74,D5,0.67,0,0.16
12765,425.500,72,C5,0.48,0,0.16
12720,424.000,36,C2,0.6,1,-0.12
12750,425.000,43,G2,0.39,1,-0.12
12720,424.000,60,C4,0.22,0,-0.24
12725,424.167,67,G4,0.22,0,-0.24
12730,424.333,64,E4,0.22,0,-0.24
12735,424.500,67,G4,0.22,0,-0.24
12740,424.667,60,C4,0.22,0,-0.24
12745,424.833,67,G4,0.22,0,-0.24
12750,425.000,64,E4,0.22,0,-0.24
12755,425.167,67,G4,0.22,0,-0.24
12760,425.333,60,C4,0.22,0,-0.24
12765,425.500,67,G4,0.22,0,-0.24
12770,425.667,64,E4,0.22,0,-0.24
12775,425.833,67,G4,0.22,0,-0.24
12720,424.000,0,C-1,0.1,2,0
12735,424.500,0,C-1,0.1,3,0
12750,425.000,0,C-1,0.1,2,0
12765,425.500,0,C-1,0.1,3,0
12780,426.000,77,F5,0.67,0,0.16
12795,426.500,79,G5,0.48,0,0.16
12810,427.000,81,A5,0.67,0,0.16
12825,427.500,77,F5,0.48,0,0.16
12780,426.000,41,F2,0.6,1,-0.12
12810,427.000,48,C3,0.39,1,-0.12
12780,426.000,65,F4,0.22,0,-0.24
12785,426.167,72,C5,0.22,0,-0.24
12790,426.333,69,A4,0.22,0,-0.24
12795,426.500,72,C5,0.22,0,-0.24
12800,426.667,65,F4,0.22,0,-0.24
12805,426.833,72,C5,0.22,0,-0.24
12810,427.000,69,A4,0.22,0,-0.24
12815,427.167,72,C5,0.22,0,-0.24
12820,427.333,65,F4,0.22,0,-0.24
12825,427.500,72,C5,0.22,0,-0.24
12830,427.667,69,A4,0.22,0,-0.24
12835,427.833,72,C5,0.22,0,-0.24
12780,426.000,0,C-1,0.1,2,0
12795,426.500,0,C-1,0.1,3,0
12810,427.000,0,C-1,0.1,2,0
12825,427.500,0,C-1,0.1,3,0
12840,428.000,79,G5,0.67,0,0.16
12855,428.500,77,F5,0.48,0,0.16
12870,429.000,74,D5,0.67,0,0.16
12885,429.500,79,G5,0.48,0,0.16
12840,428.000,43,G2,0.6,1,-0.12
12870,429.000,50,D3,0.39,1,-0.12
12840,428.000,67,G4,0.22,0,-0.24
12845,428.167,74,D5,0.22,0,-0.24
12850,428.333,71,B4,0.22,0,-0.24
12855,428.500,74,D5,0.22,0,-0.24
12860,428.667,67,G4,0.22,0,-0.24
12865,428.833,74,D5,0.22,0,-0.24
12870,429.000,71,B4,0.22,0,-0.24
12875,429.167,74,D5,0.22,0,-0.24
12880,429.333,67,G4,0.22,0,-0.24
12885,429.500,74,D5,0.22,0,-0.24
12890,429.667,71,B4,0.22,0,-0.24
12895,429.833,74,D5,0.22,0,-0.24
12840,428.000,0,C-1,0.1,2,0
12855,428.500,0,C-1,0.1,3,0
12870,429.000,0,C-1,0.1,2,0
12885,429.500,0,C-1,0.1,3,0
12900,430.000,76,E5,0.67,0,0.16
12915,430.500,74,D5,0.48,0,0.16
12930,431.000,72,C5,0.67,0,0.16
12945,431.500,72,C5,0.48,0,0.16
12900,430.000,36,C2,0.6,1,-0.12
12930,431.000,43,G2,0.39,1,-0.12
12900,430.000,60,C4,0.22,0,-0.24
12905,430.167,67,G4,0.22,0,-0.24
12910,430.333,64,E4,0.22,0,-0.24
12915,430.500,67,G4,0.22,0,-0.24
12920,430.667,60,C4,0.22,0,-0.24
12925,430.833,67,G4,0.22,0,-0.24
12930,431.000,64,E4,0.22,0,-0.24
12935,431.167,67,G4,0.22,0,-0.24
12940,431.333,60,C4,0.22,0,-0.24
12945,431.500,67,G4,0.22,0,-0.24
12950,431.667,64,E4,0.22,0,-0.24
12955,431.833,67,G4,0.22,0,-0.24
12900,430.000,0,C-1,0.1,2,0
12915,430.500,0,C-1,0.1,3,0
12930,431.000,0,C-1,0.1,2,0
12945,431.500,0,C-1,0.1,3,0
12960,432.000,76,E5,0.67,0,0.16
12975,432.500,74,D5,0.48,0,0.16
12990,433.000,72,C5,0.67,0,0.16
13005,433.500,76,E5,0.48,0,0.16
12960,432.000,36,C2,0.6,1,-0.12
12990,433.000,43,G2,0.39,1,-0.12
12960,432.000,60,C4,0.22,0,-0.24
12965,432.167,67,G4,0.22,0,-0.24
12970,432.333,64,E4,0.22,0,-0.24
12975,432.500,67,G4,0.22,0,-0.24
12980,432.667,60,C4,0.22,0,-0.24
12985,432.833,67,G4,0.22,0,-0.24
12990,433.000,64,E4,0.22,0,-0.24
12995,433.167,67,G4,0.22,0,-0.24
13000,433.333,60,C4,0.22,0,-0.24
13005,433.500,67,G4,0.22,0,-0.24
13010,433.667,64,E4,0.22,0,-0.24
13015,433.833,67,G4,0.22,0,-0.24
12960,432.000,0,C-1,0.1,2,0
12975,432.500,0,C-1,0.1,3,0
12990,433.000,0,C-1,0.1,2,0
13005,433.500,0,C-1,0.1,3,0
13020,434.000,77,F5,0.67,0,0.16
13035,434.500,76,E5,0.48,0,0.16
13050,435.000,74,D5,0.67,0,0.16
13065,435.500,72,C5,0.48,0,0.16
13020,434.000,41,F2,0.6,1,-0.12
13050,435.000,48,C3,0.39,1,-0.12
13020,434.000,65,F4,0.22,0,-0.24
13025,434.167,72,C5,0.22,0,-0.24
13030,434.333,69,A4,0.22,0,-0.24
13035,434.500,72,C5,0.22,0,-0.24
13040,434.667,65,F4,0.22,0,-0.24
13045,434.833,72,C5,0.22,0,-0.24
13050,435.000,69,A4,0.22,0,-0.24
13055,435.167,72,C5,0.22,0,-0.24
13060,435.333,65,F4,0.22,0,-0.24
13065,435.500,72,C5,0.22,0,-0.24
13070,435.667,69,A4,0.22,0,-0.24
13075,435.833,72,C5,0.22,0,-0.24
13020,434.000,0,C-1,0.1,2,0
13035,434.500,0,C-1,0.1,3,0
13050,435.000,0,C-1,0.1,2,0
13065,435.500,0,C-1,0.1,3,0
13080,436.000,74,D5,0.67,0,0.16
13095,436.500,76,E5,0.48,0,0.16
13110,437.000,74,D5,0.67,0,0.16
13125,437.500,79,G5,0.48,0,0.16
13080,436.000,43,G2,0.6,1,-0.12
13110,437.000,50,D3,0.39,1,-0.12
13080,436.000,67,G4,0.22,0,-0.24
13085,436.167,74,D5,0.22,0,-0.24
13090,436.333,71,B4,0.22,0,-0.24
13095,436.500,74,D5,0.22,0,-0.24
13100,436.667,67,G4,0.22,0,-0.24
13105,436.833,74,D5,0.22,0,-0.24
13110,437.000,71,B4,0.22,0,-0.24
13115,437.167,74,D5,0.22,0,-0.24
13120,437.333,67,G4,0.22,0,-0.24
13125,437.500,74,D5,0.22,0,-0.24
13130,437.667,71,B4,0.22,0,-0.24
13135,437.833,74,D5,0.22,0,-0.24
13080,436.000,0,C-1,0.1,2,0
13095,436.500,0,C-1,0.1,3,0
13110,437.000,0,C-1,0.1,2,0
13125,437.500,0,C-1,0.1,3,0
13140,438.000,76,E5,0.67,0,0.16
13155,438.500,74,D5,0.48,0,0.16
13170,439.000,72,C5,0.67,0,0.16
13185,439.500,72,C5,0.48,0,0.16
13140,438.000,36,C2,0.6,1,-0.12
13170,439.000,43,G2,0.39,1,-0.12
13140,438.000,60,C4,0.22,0,-0.24
13145,438.167,67,G4,0.22,0,-0.24
13150,438.333,64,E4,0.22,0,-0.24
13155,438.500,67,G4,0.22,0,-0.24
13160,438.667,60,C4,0.22,0,-0.24
13165,438.833,67,G4,0.22,0,-0.24
13170,439.000,64,E4,0.22,0,-0.24
13175,439.167,67,G4,0.22,0,-0.24
13180,439.333,60,C4,0.22,0,-0.24
13185,439.500,67,G4,0.22,0,-0.24
13190,439.667,64,E4,0.22,0,-0.24
13195,439.833,67,G4,0.22,0,-0.24
13140,438.000,0,C-1,0.1,2,0
13155,438.500,0,C-1,0.1,3,0
13170,439.000,0,C-1,0.1,2,0
13185,439.500,0,C-1,0.1,3,0
13200,440.000,79,G5,0.67,0,0.16
13215,440.500,76,E5,0.48,0,0.16
13230,441.000,74,D5,0.67,0,0.16
13245,441.500,72,C5,0.48,0,0.16
13200,440.000,36,C2,0.6,1,-0.12
13230,441.000,43,G2,0.39,1,-0.12
13200,440.000,60,C4,0.22,0,-0.24
13205,440.167,67,G4,0.22,0,-0.24
13210,440.333,64,E4,0.22,0,-0.24
13215,440.500,67,G4,0.22,0,-0.24
13220,440.667,60,C4,0.22,0,-0.24
13225,440.833,67,G4,0.22,0,-0.24
13230,441.000,64,E4,0.22,0,-0.24
13235,441.167,67,G4,0.22,0,-0.24
13240,441.333,60,C4,0.22,0,-0.24
13245,441.500,67,G4,0.22,0,-0.24
13250,441.667,64,E4,0.22,0,-0.24
13255,441.833,67,G4,0.22,0,-0.24
13200,440.000,0,C-1,0.1,2,0
13215,440.500,0,C-1,0.1,3,0
13230,441.000,0,C-1,0.1,2,0
13245,441.500,0,C-1,0.1,3,0
13260,442.000,77,F5,0.67,0,0.16
13275,442.500,79,G5,0.48,0,0.16
13290,443.000,81,A5,0.67,0,0.16
13305,443.500,77,F5,0.48,0,0.16
13260,442.000,41,F2,0.6,1,-0.12
13290,443.000,48,C3,0.39,1,-0.12
13260,442.000,65,F4,0.22,0,-0.24
13265,442.167,72,C5,0.22,0,-0.24
13270,442.333,69,A4,0.22,0,-0.24
13275,442.500,72,C5,0.22,0,-0.24
13280,442.667,65,F4,0.22,0,-0.24
13285,442.833,72,C5,0.22,0,-0.24
13290,443.000,69,A4,0.22,0,-0.24
13295,443.167,72,C5,0.22,0,-0.24
13300,443.333,65,F4,0.22,0,-0.24
13305,443.500,72,C5,0.22,0,-0.24
13310,443.667,69,A4,0.22,0,-0.24
13315,443.833,72,C5,0.22,0,-0.24
13260,442.000,0,C-1,0.1,2,0
13275,442.500,0,C-1,0.1,3,0
13290,443.000,0,C-1,0.1,2,0
13305,443.500,0,C-1,0.1,3,0
13320,444.000,79,G5,0.67,0,0.16
13335,444.500,77,F5,0.48,0,0.16
13350,445.000,74,D5,0.67,0,0.16
13365,445.500,79,G5,0.48,0,0.16
13320,444.000,43,G2,0.6,1,-0.12
13350,445.000,50,D3,0.39,1,-0.12
13320,444.000,67,G4,0.22,0,-0.24
13325,444.167,74,D5,0.22,0,-0.24
13330,444.333,71,B4,0.22,0,-0.24
13335,444.500,74,D5,0.22,0,-0.24
13340,444.667,67,G4,0.22,0,-0.24
13345,444.833,74,D5,0.22,0,-0.24
